id,context_tweet,text,RACISM,PRED_RACISM_gpt,PRED_RACISM_beto,PRED_RACISM_mixtral,pred_cot_gpt,pred_cot_mixtral
391750,Preocupante hallazgo en China: detectaron coronavirus en helados https://t.co/Or3PW5D7Ph,@usuario AJAJAAJAJ y si tiramos 2 bombitas a China y terminamos el puto problema?,True,0,1,1,"El texto contiene una expresión violenta de deseo de daño hacia China, sin embargo, no hace referencia directa a ninguna característica protegida. La respuesta final es ""nada"".","El texto sugiere la idea de atacar a China con bombas nucleares. Esto es un discurso de odio porque muestra un rechazo irracional hacia un grupo de personas (los chinos) por su origen étnico. La respuesta final es ""racismo""."
376403,Preocupación en Hong Kong por una rara hepatitis transmitida por ratas https://t.co/ot0ohxB6vi,@usuario Ándate a la puta que te parió chinos de mierda!,True,1,1,1,"El tweet contiene un insulto hacia los chinos y deseo de que se vayan con una fuerte expresión vulgar. Esto implica un rechazo y enemistad hacia personas de origen chino. La respuesta final es ""racismo"".",El texto contiene un insulto racista hacia los chinos. La respuesta final es 'racismo'.
390639,Su novia es mexicana y Migraciones le exige casi 50 mil pesos para dejarla ingresar a la Argentina | Por Cinthia Ruth https://t.co/dnNHPbdo7m,@usuario Ojalá fueran así de exigentes en las fronteras del norte donde todos entran y salen como quieren,False,1,0,1,"El texto hace referencia a la situación de Migraciones en Argentina, expresando una preferencia por que sean más exigentes en otro lugar (posiblemente haciendo referencia a las fronteras del norte de Argentina). Aunque no contiene discurso de odio hacia una característica protegida en sí misma, sí implica una discriminación o desigualdad en el trato migratorio. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los migrantes que ingresan a la Argentina por la frontera norte. La respuesta final es ""racismo""."
405689,"Alberto Fernández reconoció que hubo barrabravas en los incidentes durante el velorio de Maradona: “Debimos haberlo previsto, confiamos en la conciencia social” https://t.co/FXwzoOBfNS",@usuario Pedazo de mentiroso de 💩! Di Zeo en la Casa Rajada. Metiendo a los negros de la barra. Nos vé la cara este infeliz?,True,1,1,1,"El texto contiene un insulto hacia Alberto Fernández (""mentiroso de 💩"") y usa el término ""negros de la barra"" de manera despectiva para referirse a los barrabravas. Esto implica racismo al asociar características negativas con la identidad racial. La respuesta final es ""racismo"".","El texto hace una afirmación falsa sobre la presencia de ""negros"" en la Casa Rosada, implicando que los negros son violentos y que el presidente los está protegiendo. La respuesta final es ""racismo""."
405663,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,@usuario Maputruchos!!!,False,1,0,1,"El texto utiliza el término ""maputruchos"" de manera despectiva hacia el pueblo mapuche. Este término despectivo implica un discurso de odio hacia el pueblo aborigen mapuche. La respuesta final es ""racismo"".","El texto utiliza un término despectivo para referirse a los mapuches, quienes son un pueblo originario. La respuesta final es ""racismo""."
392265,"Coronavirus: Alberto Fernández advirtió que, 'si el relajamiento sigue, las fuerzas de seguridad saldrán a la calle para disipar a la gente' https://t.co/Ejo6OSzvmW",@usuario Que hipócrita hijo de 1000 putas. Desaloja a los mapuches de mascardi la concha de tu madre,False,0,1,1,"El texto utiliza un insulto hacia Alberto Fernández (""hijo de 1000 putas"") y lo critica por su accionar con los mapuches en Mascardi. La expresión ""concha de tu madre"" es un insulto vulgar, pero no está dirigido hacia una característica protegida. La respuesta final es ""nada"".","El texto acusa al presidente de ser un hipócrita y un hijo de puta, pero también hace una alusión a los mapuches, un pueblo aborigen. La respuesta final es ""racismo""."
389614,"Ginés: ""No quiero ser aguafiestas, pero la vacuna no resuelve el problema "" https://t.co/tALZYdMMn6 https://t.co/IVM6UcDlOc",@usuario 39 mil muertos tenés encima gordo hijo de remil putas.,False,0,0,1,"El texto insulta a Ginés González García llamándolo ""gordo hijo de remil putas"", pero no contiene discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto insulta a Ginés González García, Ministro de Salud de Argentina, por su peso y su origen. La respuesta final es ""mujer, racismo""."
405626,Así quedó la iglesia de El Bolsón vandalizada por mapuches https://t.co/HX65fLHMmO,@usuario Ahora que el Papa siga apoyando a estos mafiosos,True,1,0,1,"El texto contiene un comentario despectivo hacia los mapuches, mencionando que son ""mafiosos"". Aunque no se refiere directamente a una característica protegida, se está generalizando y estigmatizando a un grupo étnico. Por lo tanto, la respuesta final es ""racismo"".","El texto asocia a los mapuches con vandalismo y mafia. Esto es un discurso de odio hacia los pueblos originarios. La respuesta final es ""racismo""."
348496,Científicos identificaron en China otro virus respiratorio“con potencial para convertirse en pandemia” https://t.co/TQYuvSXqrT,@usuario BASTA CHINOS DE MIERDA,True,1,1,1,"El texto contiene un insulto hacia los chinos (""chinos de mierda"") y expresa un rechazo intenso hacia ellos. Esto implica un discurso de odio basado en el racismo. La respuesta final es ""racismo"".","El texto muestra un desprecio hacia los chinos, aludiendo a ellos como ""chinos de mierda"". Esto es un claro ejemplo de racismo. La respuesta final es ""racismo""."
349144,"El Gobierno criticó el nuevo banderazo: ""Lo que me vuelve loco es que la convocatoria sea contagiarse"" https://t.co/5M17X8yDON","@usuario Van 1.000 descerebrados... Y esos simios contagian a 10.000!!!
Cuando pase, nosotros, los que ganamos las elecciones democráticas, convocaremos a millones a marchar!!!",False,1,0,0,"El texto utiliza el término ""simios"" de manera despectiva, comparando a las personas convocadas con simios, lo que implica una actitud racista. Además, el tono del mensaje denota un rechazo irracional hacia un grupo de personas. Por lo tanto, la respuesta final es ""racismo"".","El texto se refiere a los manifestantes como ""descerebrados"" y ""simios"", lo que implica una falta de inteligencia y una degradación de su humanidad. La respuesta final es ""nada""."
347472,"Macabro hallazgo en China: 4.000 perros, gatos y otros animales muertos dentro de cajas en un depósito https://t.co/rUeDlGGdhj",@usuario Hdrmp!!!,True,0,0,0,"El texto contiene un insulto, pero no menciona nada relacionado con las características protegidas. La respuesta final es ""nada"".",El texto no contiene discurso de odio. La respuesta final es 'nada'.
402968,El sorteo del Mundial 2023: los Pumas buscan evitar el grupo de la muerte https://t.co/IHkMAikGdG https://t.co/bTQsPk9Cja,"@usuario Seguramente buscarán un grupo donde no estén los ALL BLACKS, detestan a los NEGROS",False,1,1,1,"El texto contiene un comentario racista y despectivo hacia los All Blacks, haciendo referencia a ellos como ""los NEGROS"". La respuesta final es ""racismo"".","El texto hace una alusión racista a los All Blacks, el equipo de Nueva Zelanda, al insinuar que el equipo argentino ""detesta a los negros"". La respuesta final es ""racismo""."
354154,Alarma en China: más de 3000 personas se enfermaron tras la fuga de una bacteria https://t.co/hwnlVfqRyV https://t.co/hZTIJRUpSv,@usuario Que densos los chinos hermano,False,0,0,1,"El tweet contiene un comentario despectivo hacia los chinos, pero no hay una expresión de odio específica hacia la comunidad china en general. Por lo tanto, la respuesta final es ""nada"".","El texto se refiere a los chinos como ""densos"", lo que implica una falta de inteligencia. Esto es un estereotipo racista. La respuesta final es ""racismo""."
396084,"Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""

""Me considero una diputada opositora, no estoy conforme con la dirigencia política, porque se ha perdido mucho nivel con los años"", dijo la legisladora.

https://t.co/3gT0n2GpGu",@usuario Y lo que hiciste en él Consejo de la Magistratura se llama OPOSICIÓN no me hagas reír negra de,True,1,1,1,"El texto alude al color de piel de Graciela Camaño (""negra""), y a su condición de opositora política. A pesar de no incluir insultos directos, el tono despectivo hacia su persona por su color de piel la clasifica como discurso de odio. La respuesta final es ""racismo"".","El texto se refiere a Graciela Camaño como ""negra"" de forma despectiva, lo que implica racismo. La respuesta final es ""racismo""."
341845,Coronavirus en Argentina: denuncian que miles de paraguayos cruzan la frontera para cobrar el IFE en Formosa https://t.co/bcssvEmFtO,@usuario Pero en qué quedamos?? Las fronteras no están cerradas? Osea miles de argentinos aún no pudieron volver del exterior pero los paraguayos cruzan x Formosa libremente para cobrar el IFE?? Porque se paga IFE en Formosa si tiene 0 casos de corona?? Una vergüenza todo!!!,False,0,0,1,"El texto muestra indignación por la situación de que Paraguayos puedan cruzar la frontera para cobrar el IFE en Formosa, mencionando que argentinos no pueden regresar del exterior. Aunque expresa crítica y descontento, no hay discurso de odio hacia ninguna característica protegida. La respuesta final es ""nada"".","El texto muestra un tono xenófobo hacia los paraguayos, sugiriendo que reciben un trato preferencial y que no deberían poder cruzar la frontera. La respuesta final es ""racismo""."
403642,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,@usuario Patada en el orto y a otra cosa,True,1,1,1,"El texto contiene un tono despectivo hacia los mapuches, sugiriendo que deberían ser expulsados de manera violenta. Esta actitud de rechazo y desprecio hacia un grupo étnico constituye discurso de odio por racismo. La respuesta final es: ""racismo"".","El texto muestra un desprecio hacia los mapuches y su reclamo por la tierra. La respuesta final es ""racismo""."
343311,China: Vuelven a vender murciélagos y carne de animales domésticos a pesar del Coronavirus #OtrasVezComenMurciélagos #YComenAnimalesDomésticos #AsíNo #QuéHorror #Coronavirus #China https://t.co/DTaFQaWzFH,@usuario Biiieeen,False,0,0,1,"El texto muestra un tono positivo ante la noticia de que en China vuelven a vender murciélagos y carne de animales domésticos, a pesar del contexto del coronavirus. Aunque esta actitud pueda considerarse insensible o incluso inapropiada, no contiene discurso de odio hacia ninguna característica protegida. Por lo tanto, la respuesta final es ""nada"".","El texto celebra la venta de murciélagos y carne de animales domésticos en China, lo que puede ser interpretado como un desprecio hacia los chinos. La respuesta final es ""racismo""."
378923,“Es aterrador”: la impunidad con que se mueve la armada pesquera de Xi Jinping en las costas de Ecuador https://t.co/Rc9CvGaZGu,"@usuario Estan robando como si ellos fueran dueños de America latina ,ESOS CHINOS SON MAS PELIGROSOS Q LOS AMERICANOS XQ TE MATAN  ON VIRUS SIN Q VOS TE DES CUENTA PARA LUEGO VENDER SU VACUNA Y ADUEÑARSE DE TODO LO Q ES DE UNO NO LOS QUIERO A ESOS ASESINOS",True,1,1,1,"El texto contiene un discurso de odio hacia los chinos, expresando temor, odio y desconfianza hacia ellos. Además, implica que son una amenaza y los acusa de ser asesinos. Por lo tanto, la respuesta final es ""racismo"".","El texto muestra un rechazo hacia los chinos, acusándolos de robar y de ser peligrosos. Además, se refiere a ellos como asesinos. La respuesta final es ""racismo""."
